(A91627126C0D01A3752C7687EFEF9478,2013-01-05T01:12:58.000-05:00,Saturday,Morning,2013-01-05T01:26:27.000-05:00,-73.904716,40.726418,-73.984154,40.760082,Manhattan)
(797E4DBEC1C53DBC3196540342C64D4B,2013-01-06T10:56:31.000-05:00,Sunday,Morning,2013-01-06T11:06:08.000-05:00,-73.95871,40.768471,-73.973656,40.763348,Manhattan)
(61AF8331CB51E436B747478FC0E78B67,2013-01-07T17:38:07.000-05:00,Monday,Evening,2013-01-07T17:57:46.000-05:00,-73.873154,40.773998,-73.92878,40.859314,Manhattan)
(CCD4367B417ED6634D986F573A552A62,2013-01-07T14:38:35.000-05:00,Monday,Afternoon,2013-01-07T14:46:13.000-05:00,-73.990623,40.756813,-73.982101,40.758984,Manhattan)
(CCD4367B417ED6634D986F573A552A62,2013-01-07T10:35:10.000-05:00,Monday,Morning,2013-01-07T10:42:36.000-05:00,-73.965843,40.758705,-73.978134,40.752731,Manhattan)
(CCD4367B417ED6634D986F573A552A62,2013-01-07T14:46:55.000-05:00,Monday,Afternoon,2013-01-07T14:55:46.000-05:00,-73.981796,40.758862,-73.967239,40.7617,Manhattan)
(06918214E951FA0003D1CC54955C2AB0,2013-01-08T15:17:50.000-05:00,Tuesday,Afternoon,2013-01-08T15:25:00.000-05:00,-73.977318,40.764542,-73.981895,40.779526,Manhattan)
(1DA2F6543A62B8ED934771661A9D2FA0,2013-01-07T18:24:11.000-05:00,Monday,Evening,2013-01-07T18:36:15.000-05:00,-73.986534,40.7342,-73.987869,40.75914,Manhattan)
(E949C583ECF62C8F03FDCE1484954A08,2013-01-10T12:20:38.000-05:00,Thursday,Afternoon,2013-01-10T12:28:26.000-05:00,-73.96666,40.773125,-73.971802,40.765766,Manhattan)
(265B3D7D30A9B7AE389A2626F6825266,2013-01-07T10:15:19.000-05:00,Monday,Morning,2013-01-07T10:20:10.000-05:00,-73.958649,40.768791,-73.970909,40.76149,Manhattan)
(05EACD5B806FC3D01A377606D37CF327,2013-01-08T13:56:41.000-05:00,Tuesday,Afternoon,2013-01-08T14:08:29.000-05:00,-73.975922,40.744606,-73.998146,40.729076,Manhattan)
(8F1E4F779A4D67431C3FCFA4E70A87DC,2013-01-10T17:19:42.000-05:00,Thursday,Evening,2013-01-10T17:51:18.000-05:00,-73.963608,40.774113,-73.944038,40.717518,Brooklyn)
(178BA04DD1A4E3A184C86AA3F110A742,2013-01-10T13:16:11.000-05:00,Thursday,Afternoon,2013-01-10T13:26:46.000-05:00,-73.958481,40.761166,-73.986542,40.749397,Manhattan)
(460C3F57DD9CB2265DB75B14CD70224D,2013-01-08T00:02:36.000-05:00,Tuesday,Morning,2013-01-08T00:05:56.000-05:00,-73.985573,40.747375,-73.983879,40.739223,Manhattan)
(6F7932F2B112DAABF1F2A385FE2AB819,2013-01-07T17:54:25.000-05:00,Monday,Evening,2013-01-07T18:00:25.000-05:00,-73.985184,40.773998,-73.964737,40.801834,Manhattan)
(213779F7AA40E58009B3457E3FA7089D,2013-01-08T10:38:22.000-05:00,Tuesday,Morning,2013-01-08T10:56:19.000-05:00,-73.967682,40.751221,-73.995232,40.717422,Manhattan)
(18EDD3FC80A78DC262E2442FEEA55F01,2013-01-07T20:13:25.000-05:00,Monday,Night,2013-01-07T20:25:01.000-05:00,-74.007469,40.708904,-73.981888,40.67767,Brooklyn)
(18EDD3FC80A78DC262E2442FEEA55F01,2013-01-08T01:15:53.000-05:00,Tuesday,Morning,2013-01-08T01:23:09.000-05:00,-73.9925,40.758308,-73.96714,40.76078,Manhattan)
(C8DB0DEAF651336169544E466AFF2DA1,2013-01-07T18:12:27.000-05:00,Monday,Evening,2013-01-07T18:19:41.000-05:00,-73.982315,40.774441,-73.965904,40.801422,Manhattan)
(A6DCBA545B1E1A2DC24BFEE1C0A54029,2013-01-07T18:45:40.000-05:00,Monday,Evening,2013-01-07T19:00:14.000-05:00,-73.977676,40.746544,-73.999458,40.738972,Manhattan)
(4A6C8D08FAB98E9C9B21399C5255EED0,2013-01-08T11:33:23.000-05:00,Tuesday,Afternoon,2013-01-08T11:48:13.000-05:00,-73.987732,40.751884,-73.98172,40.746529,Manhattan)
(D2363240A9295EF570FC6069BC4F4C92,2013-01-07T20:46:10.000-05:00,Monday,Night,2013-01-07T21:06:01.000-05:00,-73.864861,40.770428,-74.006653,40.707874,Manhattan)
(4F2627F9FD34A9B9EFCCFC5147048345,2013-01-07T18:45:14.000-05:00,Monday,Evening,2013-01-07T18:52:54.000-05:00,-73.979706,40.758427,-73.985558,40.747265,Manhattan)
(65683B8714DEF5F783E75E8111784177,2013-01-10T15:17:20.000-05:00,Thursday,Afternoon,2013-01-10T15:28:22.000-05:00,-73.988495,40.737442,-73.988106,40.7491,Manhattan)
(9964A99249A4888E2C6AE55BA78A6F64,2013-01-10T15:04:11.000-05:00,Thursday,Afternoon,2013-01-10T15:07:35.000-05:00,-73.980118,40.754601,-73.988045,40.748962,Manhattan)
(37A4843DC4AA9F62DBF4CA42F359E0D3,2013-01-08T13:16:48.000-05:00,Tuesday,Afternoon,2013-01-08T13:32:24.000-05:00,-74.004578,40.707554,-73.99247,40.734222,Manhattan)
(37A4843DC4AA9F62DBF4CA42F359E0D3,2013-01-08T15:33:16.000-05:00,Tuesday,Afternoon,2013-01-08T15:48:56.000-05:00,-73.945915,40.786156,-73.971581,40.794956,Manhattan)
(CE7A3E2632A838C9C02334D65E4355AF,2013-01-07T22:35:11.000-05:00,Monday,Night,2013-01-07T22:59:29.000-05:00,-73.790016,40.644058,-73.956703,40.747852,Queens)
